order_id,customer_id,order_date,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status
O01269,C0291,2025-01-30,ELECTRONICS,Product 39,5,497.53,0.05,COD,Cancelled
O01270,C0418,2023-02-28,Fashion,Product 20,1,2129.69,0.0,Card,Cancelled
O01271,C0252,2024-05-13,Fashion,Product 76,1,1148.74,0.15,UPI,Cancelled
O01272,C0307,2023-06-18,ELECTRONICS,Product 76,2,1946.55,0.0,UPI,Completed
O01273,C0220,2023-01-09,Fashion,Product 115,1,552.34,0.05,UPI,Completed
O01274,C0432,2023-05-17,ELECTRONICS,Product 87,4,3459.74,0.1,COD,Returned
O01275,C0020,2023-11-14,fashion ,Product 11,1,4942.1,0.0,UPI,Completed
O01276,C0304,2024-05-17,ELECTRONICS,Product 79,4,4200.56,0.0,COD,Cancelled
O01277,C0081,2024-09-12,,Product 100,2,3529.72,0.0,Card,Returned
O01278,C0174,2023-02-02,Home,Product 21,2,3505.05,0.15,Card,Returned
O01279,C0215,2024-12-23, electronics ,Product 102,3,4924.53,0.1,COD,Cancelled
O01280,C0019,2023-06-02,Electronics,Product 8,2,2979.65,0.0,UPI,Completed
O01281,C0395,2025-01-10,ELECTRONICS,Product 89,4,1667.76,0.05,COD,Cancelled
O01282,C0344,2024-10-21,,Product 94,4,2979.59,0.05,Card,Returned
O01283,C0034,2024-02-05,Electronics,Product 5,1,4221.49,0.1,Card,Completed
O01284,C0442,2024-02-12,ELECTRONICS,Product 58,4,751.23,0.1,COD,Returned
O01285,C0359,2025-02-08, electronics ,Product 1,4,4358.95,0.05,Card,Cancelled
O01286,C0453,2023-12-09, electronics ,Product 31,1,2612.64,0.15,Card,Completed
O01287,C0185,2027-01-01,Home,Product 44,2,4021.02,0.1,Card,Completed
O01288,C0104,2025-04-24, electronics ,Product 19,1,1729.34,0.1,COD,Cancelled
O01289,C0101,2024-09-19,Fashion,Product 99,5,4754.1,0.0,Card,Returned
O01290,C0234,2024-07-05,Electronics,Product 37,5,1729.77,0.15,COD,Returned
O01291,C0238,2025-06-18,fashion ,Product 74,1,1231.63,0.1,COD,Completed
O01292,C0419,2024-10-29, electronics ,Product 86,4,4531.46,0.1,Card,Cancelled
O01293,C0421,2023-02-11,Fashion,Product 31,1,2045.2,0.15,UPI,Completed
O01294,C0009,2024-07-13,fashion ,Product 112,3,4767.73,0.1,COD,Returned
O01295,C0339,2024-08-17,fashion ,Product 37,1,3920.41,0.05,Card,Returned
O01296,C0351,2024-11-02,Fashion,Product 11,3,1711.0,0.05,Card,Completed
O01297,C0087,2025-02-06,Home,Product 38,1,3391.87,0.15,UPI,Cancelled
O01298,C0478,2024-01-06,ELECTRONICS,Product 40,2,4989.64,0.0,UPI,Completed
O01299,C0034,2023-01-04,ELECTRONICS,Product 23,1,655.52,0.15,Card,Completed
O01300,C0262,2025-03-09,Electronics,Product 62,5,3373.19,0.1,UPI,Cancelled
O01301,C0280,2024-02-02,ELECTRONICS,Product 93,1,189.31,0.0,UPI,Completed
O01302,C0274,2024-06-18, electronics ,Product 62,2,4956.46,0.1,UPI,Cancelled
O01303,C0263,2024-03-18,Fashion,Product 28,4,920.86,0.15,COD,Returned
O01304,C0337,2025-02-01,Fashion,Product 72,1,3877.11,0.15,Card,Returned
O01305,C0097,2023-02-12,Electronics,Product 74,3,1841.57,0.1,COD,Cancelled
O01306,C0442,2023-01-08,Fashion,Product 11,4,756.99,0.0,COD,Returned
O01307,C0254,2024-08-30,fashion ,Product 71,5,3656.93,0.1,UPI,Returned
O01308,C0160,2024-10-15,,Product 106,1,2185.64,0.0,UPI,Completed
O01309,C0418,2023-05-21,Fashion,Product 20,3,1475.27,0.15,UPI,Returned
O01310,C0209,2023-11-12,Electronics,Product 4,3,4908.14,0.1,UPI,Returned
O01311,C0437,2024-06-21,Electronics,Product 47,1,655.53,0.1,Card,Cancelled
O01312,C0041,2023-08-06, electronics ,Product 7,1,1454.92,0.0,COD,Returned
O01313,C0283,2024-07-13,Home,Product 39,5,592.14,0.15,UPI,Cancelled
O01314,C0027,2023-12-08, electronics ,Product 9,4,562.14,0.0,UPI,Cancelled
O01315,C0055,2024-01-05,ELECTRONICS,Product 21,1,2995.18,0.05,UPI,Cancelled
O01316,C0054,2024-08-05,Home,Product 104,2,182.54,0.05,COD,Returned
O01317,C0261,2025-04-21, electronics ,Product 53,2,125.9,0.1,COD,Returned
O01318,C0109,2023-09-01,fashion ,Product 86,2,2003.36,0.1,Card,Completed
O01319,C0148,2024-02-26,ELECTRONICS,Product 32,4,3120.29,0.0,COD,Cancelled
O01320,C0059,2027-01-01,Fashion,Product 76,3,1036.71,0.1,COD,Completed
O01321,C0496,2024-10-18,Home,Product 32,5,749.0,0.0,UPI,Completed
O01322,C0495,2024-12-01, electronics ,Product 36,1,4801.06,0.0,COD,Completed
O01323,C0175,2023-01-15, electronics ,Product 58,1,807.48,0.0,Card,Cancelled
O01324,C0228,2024-06-15,,Product 26,4,4303.01,0.05,UPI,Cancelled
O01325,C0340,2024-11-12, electronics ,Product 63,3,2495.68,0.1,Card,Completed
O01326,C0401,2024-04-19,Electronics,Product 96,-3,2347.86,0.1,UPI,Cancelled
O01327,C0091,2023-05-25,Fashion,Product 99,1,167.46,0.0,COD,Cancelled
O01328,C0353,2023-08-18,ELECTRONICS,Product 108,3,2436.49,0.15,Card,Completed
O01329,C0121,2023-05-17,Home,Product 63,4,1984.45,0.05,UPI,Cancelled
O01330,C0442,2024-12-07,Home,Product 67,3,4017.36,0.15,UPI,Completed
O01331,C0145,2023-04-20,ELECTRONICS,Product 104,5,1297.04,0.05,COD,Cancelled
O01332,C0354,2023-01-21,fashion ,Product 54,-5,2882.96,0.0,Card,Completed
O01333,C0218,2023-11-10,ELECTRONICS,Product 90,2,4042.51,0.05,COD,Cancelled
O01334,C0242,2024-01-01,fashion ,Product 26,5,4462.26,0.1,UPI,Cancelled
O01335,C0253,2023-09-04, electronics ,Product 56,3,4791.76,0.0,COD,Completed
O01336,C0444,2023-05-21,Electronics,Product 27,1,2388.71,0.0,UPI,Returned
O01337,C0110,2023-05-19, electronics ,Product 48,5,574.6,0.1,UPI,Returned
O01338,C0456,2023-10-15,Fashion,Product 115,4,1124.51,0.1,UPI,Returned
O01339,C0275,2023-09-14,Home,Product 81,1,4697.53,0.05,UPI,Cancelled
O01340,C0374,2024-11-04,Electronics,Product 119,3,4226.03,0.05,Card,Cancelled
O01341,C0295,2024-08-19,ELECTRONICS,Product 1,1,2192.82,0.1,Card,Cancelled
O01342,C0322,2023-01-28,fashion ,Product 3,5,3369.76,0.05,UPI,Completed
O01343,C0424,2025-01-20, electronics ,Product 26,2,749.88,0.15,UPI,Returned
O01344,C0372,2023-05-18,Home,Product 27,4,1896.55,0.1,COD,Cancelled
O01345,C0243,2025-05-03,Fashion,Product 1,2,939.74,0.0,COD,Completed
O01346,C0038,2025-02-21, electronics ,Product 54,4,631.35,0.05,COD,Completed
O01347,C0347,2024-12-31,fashion ,Product 116,3,4667.06,0.1,Card,Completed
O01348,C0230,2024-08-03,Fashion,Product 23,5,3093.65,0.15,Card,Cancelled
O01349,C0428,2025-01-21,Electronics,Product 26,3,2088.5,0.15,COD,Cancelled
O01350,C0065,2023-04-29,Electronics,Product 30,1,3711.32,0.0,COD,Cancelled
O01351,C0419,2024-08-17, electronics ,Product 7,4,2637.98,0.05,UPI,Completed
O01352,C0038,2024-09-13, electronics ,Product 69,1,2806.16,0.1,COD,Returned
O01353,C0424,2023-12-07, electronics ,Product 6,1,2195.83,0.05,UPI,Completed
O01354,C0217,2024-10-01,Home,Product 82,1,2778.96,0.1,Card,Completed
O01355,C0392,2023-12-12,Electronics,Product 100,3,233.88,0.0,COD,Completed
O01356,C0327,2025-02-14,fashion ,Product 11,1,504.9,0.05,Card,Completed
O01357,C0030,2024-07-05,Home,Product 96,4,4846.35,0.0,COD,Completed
O01358,C0469,2024-11-19,fashion ,Product 83,3,1520.32,0.1,Card,Completed
O01359,C0296,2023-06-01,fashion ,Product 62,1,1507.2,0.0,UPI,Completed
O01360,C0195,2025-03-18,Fashion,Product 6,3,2585.0,0.15,UPI,Completed
O01361,C0126,2024-11-08,Fashion,Product 45,5,3219.67,0.0,Card,Returned
O01362,C0289,2023-06-03,Electronics,Product 31,5,2123.56,0.1,COD,Completed
O01363,C0421,2023-02-20, electronics ,Product 101,3,2926.44,0.0,COD,Returned
O01364,C0124,2023-02-24,Fashion,Product 78,1,4294.53,0.15,COD,Cancelled
O01365,C0481,2025-03-08,fashion ,Product 24,1,716.26,0.0,Card,Completed
O01366,C0064,2023-09-16,fashion ,Product 118,1,2693.52,0.0,Card,Returned
O01367,C0486,2024-10-21,Fashion,Product 64,3,4414.22,0.05,COD,Completed
O01368,C0033,2023-07-12,Fashion,Product 35,4,1286.91,0.0,UPI,Returned
O01369,C0268,2023-10-30,fashion ,Product 83,4,3380.53,0.1,Card,Cancelled
O01370,C0368,2025-06-19, electronics ,Product 48,2,3639.02,0.15,UPI,Completed
O01371,C0448,2023-09-15,Electronics,Product 106,3,2011.9,0.15,UPI,Cancelled
O01372,C0096,2025-06-06,Fashion,Product 101,3,1222.49,0.1,Card,Returned
O01373,C0012,2025-06-05,Home,Product 11,2,2402.18,0.1,Card,Cancelled
O01374,C0470,2025-04-14,Electronics,Product 99,3,1206.75,0.0,Card,Completed
O01375,C0142,2024-06-15,ELECTRONICS,Product 93,5,4865.13,0.15,COD,Returned
O01376,C0352,2023-12-15,Home,Product 8,1,4966.32,0.1,UPI,Completed
O01377,C0100,2025-02-22,fashion ,Product 33,2,2976.9,0.0,Card,Returned
O01378,C0049,2025-04-05,Home,Product 77,2,2328.25,0.15,COD,Completed
O01379,C0047,2023-07-23,Home,Product 87,5,1070.15,0.05,UPI,Cancelled
O01380,C0438,2023-02-10,Electronics,Product 93,3,476.52,0.0,COD,Returned
O01381,C0049,2023-12-02,Fashion,Product 65,4,4306.05,0.0,UPI,Completed
O01382,C0055,2025-04-10,ELECTRONICS,Product 100,2,2133.61,0.05,COD,Returned
O01383,C0327,2024-01-22,Home,Product 64,1,1393.05,0.1,COD,Completed
O01384,C0201,2024-09-27,ELECTRONICS,Product 79,4,3981.2,0.05,UPI,Completed
O01385,C0270,2025-04-07,Home,Product 99,3,2917.64,0.0,COD,Cancelled
O01386,C0430,2024-06-26,Electronics,Product 76,2,782.54,0.15,UPI,Completed
O01387,C0076,2024-09-13,Electronics,Product 31,2,2311.33,0.1,Card,Cancelled
O01388,C0439,2023-02-07,Home,Product 38,1,737.26,0.15,COD,Completed
O01389,C0122,2025-03-07,Fashion,Product 120,3,2037.93,0.15,COD,Completed
O01390,C0219,2023-04-30,Electronics,Product 6,5,4724.85,0.0,COD,Completed
O01391,C0447,2024-09-14,Electronics,Product 50,3,854.56,0.15,UPI,Cancelled
O01392,C0131,2023-06-29,ELECTRONICS,Product 46,2,355.06,0.15,COD,Returned
O01393,C0434,2023-04-22,Fashion,Product 55,2,3838.95,0.05,COD,Completed
O01394,C0021,2023-10-25,Electronics,Product 31,5,1589.63,0.0,COD,Cancelled
O01395,C0342,2023-09-01,fashion ,Product 95,2,4479.25,0.05,Card,Completed
O01396,C0064,2024-01-19,Electronics,Product 14,2,3368.43,0.15,COD,Returned
O01397,C0290,2023-02-18,fashion ,Product 91,1,417.72,0.1,Card,Returned
O01398,C0131,2025-01-01,fashion ,Product 104,2,911.45,0.15,COD,Returned
O01399,C0283,2024-11-03,Home,Product 78,4,3821.52,0.15,UPI,Returned
O01400,C0197,2025-03-13,Home,Product 73,3,1316.18,0.1,COD,Completed
O01401,C0292,2024-05-27,fashion ,Product 102,3,4876.78,0.05,UPI,Completed
O01402,C0115,2025-03-10,ELECTRONICS,Product 100,1,792.33,0.15,Card,Returned
O01403,C0359,2023-02-26,Electronics,Product 72,5,2417.59,0.15,COD,Completed
O01404,C0090,2023-02-01,Home,Product 28,4,1616.56,0.05,COD,Returned
O01405,C0186,2024-11-09,Home,Product 32,2,4502.76,0.05,COD,Returned
O01406,C0460,2023-10-19,ELECTRONICS,Product 53,1,4447.69,0.0,UPI,Returned
O01407,C0412,2023-12-16,,Product 52,5,2993.51,0.1,COD,Returned
O01408,C0282,2023-09-30,Fashion,Product 74,2,1953.65,0.15,COD,Completed
O01409,C0051,2024-05-08,Home,Product 107,-2,3459.79,0.05,UPI,Returned
O01410,C0432,2025-02-07, electronics ,Product 100,3,1408.53,0.05,UPI,Returned
O01411,C0021,2023-10-06,Electronics,Product 107,3,4800.19,0.15,UPI,Completed
O01412,C0201,2024-06-10,Fashion,Product 9,1,4992.37,0.0,Card,Returned
O01413,C0314,2024-11-15,ELECTRONICS,Product 106,2,4850.51,0.0,UPI,Completed
O01414,C0042,2024-09-18,ELECTRONICS,Product 81,4,3072.02,0.1,UPI,Cancelled
O01415,C0101,2025-06-02,fashion ,Product 57,4,3246.16,0.05,UPI,Returned
O01416,C0459,2023-10-14,Fashion,Product 57,3,2269.21,0.1,Card,Completed
O01417,C0372,2024-04-04,Fashion,Product 98,1,4328.78,0.05,COD,Completed
O01418,C0447,2025-03-28,Fashion,Product 93,-3,3164.41,0.15,Card,Completed
O01419,C0399,2024-09-08,ELECTRONICS,Product 3,2,2046.67,0.1,UPI,Completed
O01420,C0068,2023-08-26,ELECTRONICS,Product 46,2,3603.1,0.05,UPI,Cancelled
O01421,C0238,2024-07-11,Electronics,Product 27,4,4262.77,0.05,COD,Completed
O01422,C0113,2023-01-01,Fashion,Product 31,1,4143.32,0.1,UPI,Cancelled
O01423,C0098,2023-12-20, electronics ,Product 58,4,464.25,0.1,Card,Cancelled
O01424,C0166,2023-06-22,Electronics,Product 19,5,4334.2,0.1,COD,Completed
O01425,C0122,2023-10-19,Fashion,Product 27,1,3442.04,0.0,Card,Cancelled
O01426,C0380,2023-05-26,Fashion,Product 86,5,2615.61,0.05,UPI,Completed
O01427,C0421,2025-06-18,fashion ,Product 69,2,4153.88,0.0,COD,Completed
O01428,C0280,2024-03-05,ELECTRONICS,Product 95,3,4165.76,0.15,UPI,Cancelled
O01429,C0059,2024-07-06,fashion ,Product 23,2,2763.21,0.1,Card,Completed
O01430,C0379,2025-02-07,Electronics,Product 64,3,3949.48,0.15,Card,Returned
O01431,C0441,2024-12-17,Fashion,Product 31,1,4511.53,0.05,UPI,Cancelled
O01432,C0431,2023-05-28, electronics ,Product 24,1,1197.15,0.1,Card,Returned
O01433,C0338,2024-02-07,ELECTRONICS,Product 2,2,3908.7,0.15,UPI,Returned
O01434,C0268,2023-06-03,Home,Product 99,3,4691.63,0.0,COD,Completed
O01435,C0489,2024-04-12,Electronics,Product 72,3,2994.1,0.1,UPI,Cancelled
O01436,C0445,2023-10-23,Electronics,Product 21,5,721.68,0.0,Card,Completed
O01437,C0278,2023-08-24,Fashion,Product 93,5,3031.29,0.1,COD,Cancelled
O01438,C0377,2024-09-12,fashion ,Product 66,2,2812.35,0.0,COD,Completed
O01439,C0235,2024-10-03,Electronics,Product 89,3,3308.68,0.0,Card,Completed
O01440,C0245,2024-02-16, electronics ,Product 70,2,3868.63,0.05,UPI,Returned
O01441,C0315,2025-03-09,Electronics,Product 93,4,3176.31,0.15,Card,Returned
O01442,C0320,2024-07-08,fashion ,Product 118,5,2238.68,0.15,COD,Completed
O01443,C0384,2024-08-13,Electronics,Product 102,2,3252.2,0.1,COD,Returned
O01444,C0406,2023-07-10, electronics ,Product 48,1,354.17,0.1,UPI,Returned
O01445,C0318,2024-02-04,ELECTRONICS,Product 88,3,2337.51,0.0,UPI,Returned
O01446,C0383,2024-07-08,ELECTRONICS,Product 110,1,1935.19,0.1,UPI,Returned
O01447,C0181,2024-02-08,fashion ,Product 38,4,1009.88,0.05,COD,Completed
O01448,C0201,2025-05-17, electronics ,Product 111,5,4708.97,0.0,Card,Cancelled
O01449,C0168,2024-12-01, electronics ,Product 69,2,3831.34,0.15,UPI,Cancelled
O01450,C0485,2024-08-12,fashion ,Product 29,4,4354.84,0.05,Card,Returned
O01451,C0441,2024-01-14,fashion ,Product 14,5,2843.67,0.15,Card,Cancelled
O01452,C0490,2024-05-16,Fashion,Product 109,1,2837.56,0.0,COD,Cancelled
O01453,C0115,2023-10-22,,Product 25,4,1602.43,0.0,COD,Returned
O01454,C0247,2025-05-02,fashion ,Product 62,5,907.59,0.05,COD,Returned
O01455,C0045,2023-10-03,ELECTRONICS,Product 27,3,2033.2,0.0,Card,Cancelled
O01456,C0055,2025-04-27, electronics ,Product 94,4,950.2,0.05,Card,Cancelled
O01457,C0436,2025-03-28,ELECTRONICS,Product 6,5,178.68,0.1,UPI,Returned
O01458,C0019,2025-02-27,ELECTRONICS,Product 23,1,2337.5,0.0,COD,Returned
O01459,C0428,2023-03-03, electronics ,Product 97,5,2442.27,0.1,Card,Completed
O01460,C0393,2024-06-23,ELECTRONICS,Product 52,2,897.67,0.05,Card,Returned
O01461,C0299,2023-11-29,fashion ,Product 54,4,3982.25,0.15,COD,Cancelled
O01462,C0362,2023-06-21,ELECTRONICS,Product 66,3,1752.7,0.1,COD,Returned
O01463,C0408,2024-03-08,ELECTRONICS,Product 101,3,3592.11,0.1,UPI,Returned
O01464,C0496,2024-09-21,Electronics,Product 104,2,3496.58,0.1,UPI,Completed
O01465,C0158,2023-02-13,ELECTRONICS,Product 82,1,1224.91,0.05,UPI,Completed
O01466,C0424,2025-04-25,Electronics,Product 103,2,1697.3,0.1,UPI,Completed
O01467,C0105,2024-05-07,Home,Product 82,1,2185.85,0.05,COD,Completed
O01468,C0316,2025-05-21,Fashion,Product 50,3,2973.52,0.15,UPI,Cancelled
O01469,C0369,2024-10-14,ELECTRONICS,Product 83,2,2125.07,0.0,UPI,Cancelled
O01470,C0189,2024-12-21,ELECTRONICS,Product 27,5,4753.55,0.0,COD,Completed
O01471,C0378,2025-04-07, electronics ,Product 25,2,4198.06,0.05,UPI,Returned
O01472,C0157,2027-01-01,fashion ,Product 12,2,389.02,0.0,UPI,Returned
O01473,C0368,2024-05-16,fashion ,Product 60,2,1790.53,0.05,Card,Cancelled
O01474,C0403,2024-11-12, electronics ,Product 116,5,1815.43,0.15,Card,Cancelled
O01475,C0195,2023-09-30, electronics ,Product 111,3,2898.97,0.0,Card,Completed
O01476,C0343,2025-04-16,Home,Product 59,5,1973.82,0.05,COD,Completed
O01477,C0226,2025-06-08,Electronics,Product 83,4,2396.99,0.0,Card,Returned
O01478,C0112,2025-03-17,fashion ,Product 84,2,2954.52,0.05,UPI,Cancelled
O01479,C0466,2024-08-13,fashion ,Product 28,2,3730.87,0.05,UPI,Returned
O01480,C0039,2024-11-04,Home,Product 39,4,1257.73,0.05,UPI,Completed
O01481,C0405,2024-12-20,fashion ,Product 110,3,4483.16,0.05,Card,Returned
O01482,C0331,2023-05-06,Fashion,Product 95,3,3743.93,0.15,UPI,Completed
O01483,C0134,2023-01-21,ELECTRONICS,Product 74,4,4072.74,0.15,COD,Returned
O01484,C0435,2024-04-02,fashion ,Product 57,1,113.17,0.05,Card,Completed
O01485,C0306,2023-09-10,Fashion,Product 98,2,2682.3,0.15,COD,Completed
O01486,C0297,2025-04-17,fashion ,Product 118,2,2642.83,0.05,UPI,Completed
O01487,C0405,2024-01-09,Home,Product 111,1,366.02,0.05,UPI,Completed
O01488,C0416,2024-07-21,Home,Product 114,1,2381.45,0.15,Card,Returned
O01489,C0191,2025-01-09,Home,Product 66,2,1851.08,0.05,COD,Returned
O01490,C0385,2025-03-28,Electronics,Product 26,4,184.95,0.1,UPI,Cancelled
O01491,C0165,2025-05-25,Electronics,Product 59,1,425.4,0.05,UPI,Returned
O01492,C0399,2025-06-07, electronics ,Product 83,5,2928.22,0.1,COD,Completed
O01493,C0445,2024-05-04,Home,Product 66,1,1044.97,0.05,UPI,Returned
O01494,C0304,2023-03-26,Fashion,Product 12,4,3082.62,0.0,UPI,Cancelled
O01495,C0107,2025-01-19,,Product 16,1,4346.98,0.15,Card,Cancelled
O01496,C0345,2024-09-12,Electronics,Product 15,2,652.28,0.15,UPI,Completed
O01497,C0229,2024-09-24, electronics ,Product 93,2,1780.4,0.15,UPI,Completed
O01498,C0293,2023-08-08, electronics ,Product 56,5,1963.39,0.05,COD,Completed
O01499,C0155,2025-06-16,fashion ,Product 14,2,833.2,0.1,UPI,Completed
O01500,C0203,2025-03-19,Home,Product 68,1,788.99,0.1,UPI,Returned
O01501,C0193,2023-06-03, electronics ,Product 3,3,4215.96,0.05,COD,Cancelled
O01502,C0415,2025-05-09,Home,Product 95,3,3310.27,0.05,COD,Returned
O01503,C0299,2023-05-12,Fashion,Product 106,5,183.73,0.0,UPI,Cancelled
O01504,C0184,2023-07-15,fashion ,Product 42,1,2744.23,0.15,Card,Completed
O01505,C0455,2023-09-23,Home,Product 100,2,865.24,0.05,Card,Completed
O01506,C0119,2024-09-20,fashion ,Product 64,4,1461.86,0.05,COD,Returned
O01507,C0221,2025-01-08,Fashion,Product 111,1,2994.98,0.15,UPI,Completed
O01508,C0462,2024-06-27,Electronics,Product 44,2,1665.23,0.05,COD,Returned
O01509,C0017,2024-12-28, electronics ,Product 8,1,711.0,0.1,Card,Cancelled
O01510,C0217,2024-10-17,ELECTRONICS,Product 80,5,417.92,0.15,COD,Returned
O01511,C0485,2024-03-11, electronics ,Product 33,3,2449.9,0.0,UPI,Cancelled
O01512,C0031,2023-04-24,Electronics,Product 103,4,3939.64,0.0,UPI,Completed
O01513,C0284,2025-01-24, electronics ,Product 13,1,2301.7,0.1,UPI,Cancelled
O01514,C0265,2023-02-13,Electronics,Product 104,2,3661.14,0.1,Card,Completed
O01515,C0499,2025-06-08,ELECTRONICS,Product 91,2,397.93,0.0,UPI,Returned
O01516,C0237,2023-04-15,Home,Product 30,1,1727.48,0.0,Card,Cancelled
O01517,C0411,2024-05-18,Fashion,Product 23,5,659.61,0.05,UPI,Completed
O01518,C0271,2023-12-24,Home,Product 46,5,2289.42,0.15,COD,Cancelled
O01519,C0171,2023-05-04, electronics ,Product 86,4,4037.9,0.05,COD,Cancelled
O01520,C0430,2024-03-26,Fashion,Product 114,2,2028.76,0.05,UPI,Cancelled
O01521,C0359,2023-09-04,Fashion,Product 3,5,257.21,0.1,Card,Cancelled
O01522,C0013,2023-12-05,Electronics,Product 102,4,670.75,0.15,COD,Cancelled
O01523,C0384,2023-09-16,Home,Product 34,4,2969.27,0.0,COD,Returned
O01524,C0363,2023-11-19,Electronics,Product 41,3,3943.84,0.0,Card,Returned
O01525,C0332,2025-04-07,fashion ,Product 106,5,2534.84,0.15,COD,Returned
O01526,C0238,2024-10-25,fashion ,Product 57,4,3457.26,0.15,Card,Returned
O01527,C0196,2023-04-15,Electronics,Product 20,5,1159.79,0.1,UPI,Cancelled
O01528,C0090,2023-09-12,ELECTRONICS,Product 56,4,996.78,0.1,COD,Returned
O01529,C0035,2024-04-01,Home,Product 106,1,4564.25,0.05,Card,Returned
O01530,C0236,2024-04-23,fashion ,Product 109,2,940.49,0.0,Card,Completed
O01531,C0412,2024-11-06,Home,Product 81,2,1371.51,0.0,UPI,Cancelled
O01532,C0400,2024-09-01,fashion ,Product 58,5,4514.08,0.0,UPI,Cancelled
O01533,C0301,2024-07-04,ELECTRONICS,Product 119,1,3341.28,0.0,UPI,Returned
O01534,C0083,2023-11-08,Electronics,Product 58,4,4739.34,0.1,COD,Returned
O01535,C0192,2024-03-26,Fashion,Product 120,2,156.52,0.05,UPI,Completed
O01536,C0243,2024-03-04,Home,Product 12,3,4161.17,0.05,UPI,Cancelled
O01537,C0392,2024-09-01,Home,Product 86,5,511.76,0.05,COD,Cancelled
O01538,C0217,2023-06-19,fashion ,Product 116,5,2572.96,0.15,COD,Cancelled
O01539,C0245,2024-11-17,Home,Product 82,5,345.12,0.0,COD,Cancelled
O01540,C0046,2023-09-22,fashion ,Product 55,2,651.22,0.15,UPI,Cancelled
O01541,C0346,2023-07-01,Home,Product 71,5,2835.12,0.1,COD,Cancelled
O01542,C0440,2024-04-16,Home,Product 86,3,3241.77,0.05,Card,Returned
O01543,C0145,2024-03-07,fashion ,Product 49,1,1980.28,0.05,COD,Cancelled
O01544,C0160,2023-09-30, electronics ,Product 9,5,2275.34,0.05,COD,Cancelled
O01545,C0183,2023-06-13,fashion ,Product 98,1,1291.47,0.15,Card,Returned
O01546,C0492,2024-05-29, electronics ,Product 35,5,2719.65,0.05,COD,Completed
O01547,C0078,2023-09-22,fashion ,Product 57,4,3049.52,0.0,Card,Completed
O01548,C0110,2023-04-02,Electronics,Product 76,5,4490.69,0.05,Card,Returned
O01549,C0448,2023-06-17, electronics ,Product 92,5,2096.16,0.05,UPI,Cancelled
O01550,C0128,2023-12-16,,Product 118,4,1347.11,0.0,Card,Cancelled
O01551,C0143,2024-01-04,ELECTRONICS,Product 64,1,808.76,0.0,COD,Completed
O01552,C0357,2023-02-02,ELECTRONICS,Product 36,4,238.45,0.15,Card,Completed
O01553,C0477,2024-05-10,Home,Product 9,4,3884.76,0.05,COD,Cancelled
O01554,C0022,2025-02-10,fashion ,Product 70,5,4786.49,0.0,Card,Cancelled
O01555,C0139,2023-10-06,Fashion,Product 67,5,4254.18,0.0,UPI,Cancelled
O01556,C0485,2024-02-08,ELECTRONICS,Product 70,5,2168.71,0.05,COD,Returned
O01557,C0477,2024-07-16,fashion ,Product 49,4,2879.38,0.0,Card,Cancelled
O01558,C0026,2023-11-18,Electronics,Product 16,5,3107.12,0.05,UPI,Returned
O01559,C0196,2023-09-10,Home,Product 6,4,1821.18,0.0,Card,Completed
O01560,C0306,2023-03-05,fashion ,Product 97,4,3879.33,0.15,UPI,Cancelled
O01561,C0052,2024-12-27,fashion ,Product 75,3,1373.54,0.1,COD,Completed
O01562,C0336,2023-02-20,,Product 74,4,1575.55,0.05,Card,Returned
O01563,C0193,2023-02-18,Fashion,Product 88,5,4339.4,0.15,Card,Cancelled
O01564,C0083,2025-03-19,Electronics,Product 105,4,3973.46,0.1,Card,Cancelled
O01565,C0457,2024-03-29,Electronics,Product 74,3,2308.04,0.1,Card,Completed
O01566,C0218,2025-04-04, electronics ,Product 32,2,4299.48,0.1,Card,Cancelled
O01567,C0395,2025-05-24,Fashion,Product 44,4,3532.93,0.0,UPI,Cancelled
O01568,C0028,2023-12-22,Electronics,Product 89,3,4666.39,0.15,UPI,Completed
O01569,C0391,2023-10-29,Fashion,Product 55,1,4825.24,0.15,COD,Returned
O01570,C0314,2023-05-18,Electronics,Product 50,4,235.97,0.0,UPI,Cancelled
O01571,C0490,2025-05-22,ELECTRONICS,Product 69,1,4004.72,0.15,UPI,Completed
O01572,C0203,2024-04-30,Fashion,Product 92,-5,2523.22,0.05,UPI,Completed
O01573,C0403,2024-01-02,Electronics,Product 120,2,4029.38,0.15,UPI,Returned
O01574,C0416,2025-05-23,Fashion,Product 10,4,821.65,0.0,UPI,Completed
O01575,C0453,2023-08-23,Fashion,Product 44,2,1217.08,0.1,COD,Returned
O01576,C0284,2024-06-29,ELECTRONICS,Product 105,4,3214.23,0.1,Card,Returned
O01577,C0356,2023-05-07,,Product 65,2,1689.06,0.1,Card,Cancelled
O01578,C0335,2024-03-15,ELECTRONICS,Product 37,1,3295.81,0.1,COD,Completed
O01579,C0484,2023-03-20, electronics ,Product 20,2,4679.81,0.15,Card,Returned
O01580,C0350,2025-01-18,fashion ,Product 94,5,4096.43,0.0,Card,Cancelled
O01581,C0331,2023-09-06,Home,Product 87,4,3737.08,0.15,UPI,Completed
O01582,C0351,2024-07-22, electronics ,Product 105,2,456.6,0.15,Card,Returned
O01583,C0035,2023-03-04,fashion ,Product 101,1,1996.42,0.05,UPI,Cancelled
O01584,C0312,2023-07-19, electronics ,Product 42,3,3624.01,0.05,Card,Returned
O01585,C0007,2023-08-24,Electronics,Product 110,2,4612.08,0.0,COD,Completed
